City	Division	Lat	Lon
Laces, Province of South Tyrol, Italy	Europe	46.6177058	10.8589638
Moidieu-Detourbe, Auvergne-Rhone-Alpes, France	Europe	45.51277	5.017243
Mede, Lombardy, Italy	Europe	45.0972294	8.7354167
Driel, The Netherlands, The Netherlands	Europe	51.9621243	5.8119397
Hastings, East Sussex, United Kingdom	Europe	50.854259	0.573453
Marin, Province of Pontevedra, Spain	Europe	42.3914848	-8.7020824
Castejon, Spain, Spain	Europe	42.1708012	-1.6894332
Verolanuova, Province of Brescia, Italy	Europe	45.3272805	10.0757761
Buren, Gelderland Province, The Netherlands	Europe	51.9095511	5.3307838
Cerezales del Condado, Castile and Leon, Spain	Europe	42.7140597	-5.3576464
Aalborg, North Jutland, Denmark	Europe	57.0488195	9.921747
Huelgoat, Finistere, France	Europe	48.364725	-3.745646
Brugg, Canton of Aargau, Switzerland	Europe	47.4867355	8.2109103
Clones, County Monaghan, Ireland	Europe	54.1796829	-7.2306671
Fitou, Occitanie, France	Europe	42.893306	2.978041
Montisi, Tuscany, Italy	Europe	43.1548576	11.6496601
Eisenach, Thuringia, Germany	Europe	50.9795715	10.3146872
, Dodecanese, Greece	Europe	36.4029176	27.9285982
Shipston on Stour, Cotswolds, United Kingdom	Europe	52.0927456	-1.6292994
Rovolon, Province of Padua, Italy	Europe	45.3663176	11.6624546
Bareggio, Province of Milan, Italy	Europe	45.478212	8.9963424
Breno, Province of Brescia, Italy	Europe	45.9339231	10.4262024
Moselle, Grand Est, France	Europe	49.0983839	6.5527641
Touffreville, Basse-Normandie, France	Europe	49.190816	-0.224375
Vaals, The Netherlands, The Netherlands	Europe	50.7732182	6.0112743
St Johann in Tirol, Tirol, Austria	Europe	47.5221901	12.4308125
Ramelton, Ireland, Ireland	Europe	55.0359	-7.64809
Torrejon de la Calzada, Community of Madrid, Spain	Europe	40.200737	-3.7993992
Elbingerode, Saxony-Anhalt, Germany	Europe	51.7471129	10.8048325
Emmaste, Hiiu County, Estonia	Europe	58.7056	22.5920999
Pietrosella, Corsica, France	Europe	41.836696	8.845757
Marrubiu, Sardinia, Italy	Europe	39.7523347	8.6410149
Kaiserslautern, Germany, Germany	Europe	49.4400657	7.7491265
Nevele, East Flanders Province, Belgium	Europe	51.0343323	3.5474483
Felli, West Macedonia, Greece	Europe	40.0235006	21.5332982
Dabo, Moselle, France	Europe	48.653645	7.236179
Corfe Castle, Isle of Purbeck, United Kingdom	Europe	50.6166667	-2.0333333
Burwell, Cambridgeshire, United Kingdom	Europe	52.286414	0.3266911
Playa Blanca, Lanzarote, Spain	Europe	28.8627481	-13.8297321
Brunete, Spain, Spain	Europe	40.4043103	-3.9993244
Papasidero, Province of Cosenza, Italy	Europe	39.87177	15.905873
Valdidentro, Province of Sondrio, Italy	Europe	46.4983832	10.2793724
Fosnavag, More og Romsdal, Norway	Europe	62.3301463	5.6451194
Vitte, Mecklenburg-West Pomerania, Germany	Europe	54.5640617	13.1031814
Tosnensky District, Leningrad Oblast, Russia	Europe	59.3648463	31.094773
Maynooth, County Kildare, Ireland	Europe	53.3812896	-6.5918499
Salin de Giraud, Provence-Alpes-Cote d'Azur, France	Europe	43.410459	4.732263
Hippach, Austrian Alps, Austria	Europe	47.2056806	11.8660566
Gamlitz, Styria, Austria	Europe	46.7214185	15.5577229
Rheinberg, Germany, Germany	Europe	51.5460798	6.5899097
Rabat, Malta, Malta	Europe	35.8854994	14.373372
Corrie, Isle of Arran, United Kingdom	Europe	55.64367	-5.141426
Busteni, Prahova County, Romania	Europe	45.4097148	25.5342236
Monta, Province of Cuneo, Italy	Europe	44.812661	7.9607942
Brecon, United Kingdom (UK), United Kingdom	Europe	51.9489469	-3.391463
Polpenazze del Garda, Province of Brescia, Italy	Europe	45.5498713	10.5038886
Perigueux, Nouvelle-Aquitaine, France	Europe	45.184029	0.7211149
Aldeamayor de San Martin, Province of Valladolid, Spain	Europe	41.5116159	-4.6385779
Martainville-Epreville, Haute-Normandie, France	Europe	49.460499	1.296666
Wolverhampton, West Midlands, United Kingdom	Europe	52.586973	-2.12882
Tyreso, Stockholm County, Sweden	Europe	59.2425954	18.2833919
Hecho, Aragon, Spain	Europe	42.7383287	-0.7499778
Molfetta, Province of Bari, Italy	Europe	41.2027767	16.5987187
Zrenjanin, Vojvodina, Serbia	Europe	45.3815612	20.3685737
Sodertalje, Stockholm County, Sweden	Europe	59.195363	17.625689
Madron, Cornwall, United Kingdom	Europe	50.1323873	-5.5641404
Allschwil, Switzerland, Switzerland	Europe	47.5528925	7.5433615
Domusnovas, Province of Carbonia-Iglesias, Italy	Europe	39.3209522	8.649627
Ferrette, Haut-Rhin, France	Europe	47.4947791	7.3138225
Yozgat, Yozgat Province, Turkey	Europe	39.821049	34.808573
Skedsmo Municipality, Akershus, Norway	Europe	60.0045862	11.0328
Feres, Evros Region, Greece	Europe	40.8942408	26.1722017
Vukovar, Vukovar-Syrmia County, Croatia	Europe	45.3452377	19.0010204
Santa Cruz de Tenerife, Canary Islands, Spain	Europe	28.4636296	-16.2518467
Niedzica, Lesser Poland Province, Poland	Europe	49.409471	20.3019661
Manetin, Bohemia, Czech Republic	Europe	49.9917836	13.2332042
Mondariz, Galicia, Spain	Europe	42.2327102	-8.4548628
Xlendi, Malta, Malta	Europe	36.031265	14.217432
Log pod Mangartom, Slovenia, Slovenia	Europe	46.4033583	13.599372
Petralia Sottana, Province of Palermo, Italy	Europe	37.8085652	14.0899507
Kielce, Swietokrzyskie Province, Poland	Europe	50.8660773	20.6285676
Vilassar de Dalt, Province of Barcelona, Spain	Europe	41.5132248	2.3622582
Teramo, Province of Teramo, Italy	Europe	42.6611431	13.6986639
Burdur Province, Turkey, Turkey	Europe	37.4612669	30.0665236
Tipperary, Province of Munster, Ireland	Europe	52.4747264	-8.1544426
Vegadeo, Spain, Spain	Europe	43.4646918	-7.0485041
Alexandrovsk-Sakhalinsky, Sakhalin, Russia	Europe	50.9079229	142.1746356
Pfunds, Austrian Alps, Austria	Europe	46.9695649	10.5435916
Alvechurch, England, United Kingdom	Europe	52.351897	-1.96031
Upper Palatinate, Bavaria, Germany	Europe	49.5554229	12.0380948
Port-de-Bouc, Provence-Alpes-Cote d'Azur, France	Europe	43.405449	4.985931
Pontito, Tuscany, Italy	Europe	43.9968207	10.723173
Bronshoej, Zealand, Denmark	Europe	55.7038746	12.4992189
Saint-Lo, Manche, France	Europe	49.1154686	-1.0828136
Vouzela, Viseu District, Portugal	Europe	40.7231807	-8.1120232
Ozzano dell'Emilia, Emilia-Romagna, Italy	Europe	44.4482151	11.4672909
Monolithos, Dodecanese, Greece	Europe	36.1310741	27.740132
Duntulm, The Hebrides, United Kingdom	Europe	57.682441	-6.339615
Marseiller, Valle d'Aosta, Italy	Europe	45.7512568	7.5325777
Voecklabruck, Upper Austria, Austria	Europe	48.00334	13.65613
Kessel, Limburg Province, The Netherlands	Europe	51.2926693	6.0540036
Tsarevo, Burgas Province, Bulgaria	Europe	42.1695527	27.8454151
Chromonastiri, Rethymnon Prefecture, Greece	Europe	35.327293	24.510476
Binissalem, Majorca, Spain	Europe	39.688035	2.8439975
Kala Nera, Thessaly, Greece	Europe	39.3064901	23.1190815
Uslar, Germany, Germany	Europe	51.6596767	9.6384529
Chateaugiron, Brittany, France	Europe	48.048488	-1.503148
Seine-Maritime, Haute-Normandie, France	Europe	49.6054187	0.9748439
Kallmuenz, Bavaria, Germany	Europe	49.1602786	11.9597735
Polignano a Mare, Province of Bari, Italy	Europe	40.9948996	17.2225389
Peronne, Somme, France	Europe	49.933071	2.933353
County Tipperary, Province of Munster, Ireland	Europe	52.4737894	-8.1618514
Schneizlreuth, Upper Bavaria, Germany	Europe	47.6901069	12.8018052
Highbridge, Somerset, United Kingdom	Europe	51.2249769	-2.9780325
Odder, Jutland, Denmark	Europe	55.62955	9.20105
Schiltach, Germany, Germany	Europe	48.2917596	8.3468916
Reggio Calabria, Province of Reggio Calabria, Italy	Europe	38.1113006	15.6472914
Assen, Drenthe Province, The Netherlands	Europe	52.992753	6.5642284
Rozzano, Province of Milan, Italy	Europe	45.3760312	9.1427661
Wilhelmsfeld, Germany, Germany	Europe	49.4723004	8.7578342
Cholet, Maine et Loire, France	Europe	47.059407	-0.879787
Ripalimosani, Province of Campobasso, Italy	Europe	41.6117813	14.663922
Saint-Barthelemy-d'Anjou, Pays de la Loire, France	Europe	47.468607	-0.495751
Telsiai County, Lithuania, Lithuania	Europe	56.1026616	22.1113915
Villa Ottone, Trentino-Alto Adige, Italy	Europe	46.866628	11.9488771
Montegabbione, Province of Terni, Italy	Europe	42.9224411	12.0911751
Canical, Madeira, Portugal	Europe	32.7391153	-16.7382072
Oybin, Germany, Germany	Europe	50.836845	14.7457956
Evoramonte, Evora District, Portugal	Europe	38.7714243	-7.7162185
Progress, Southern District, Russia	Europe	43.5932104	39.831031
Combarro, Galicia, Spain	Europe	42.4305807	-8.7067378
Talmont Saint Hilaire, Vendee, France	Europe	46.466102	-1.618261
Cutro, Calabria, Italy	Europe	39.0359151	16.974633
Wakefield, West Yorkshire, United Kingdom	Europe	53.683298	-1.505924
Reykjavik, Capital Region, Iceland	Europe	64.1265206	-21.8174392
Greoux les Bains, Alpes-de-Haute-Provence, France	Europe	43.7583797	5.885954
Pisz, Northern Poland, Poland	Europe	53.62894	21.81237
Montemignaio, Tuscany, Italy	Europe	43.7418249	11.6044014
Verrayes, Valle d'Aosta, Italy	Europe	45.7617949	7.5328426
Cuglieri, Province of Oristano, Italy	Europe	40.1877987	8.5652105
Fawkham, Sevenoaks District, United Kingdom	Europe	51.3833772	0.2868913
Massiac, Auvergne-Rhone-Alpes, France	Europe	45.250053	3.199649
Sileby, England, United Kingdom	Europe	52.729949	-1.110268
Saint-Imier, Canton of Bern, Switzerland	Europe	47.1522207	6.9962252
Angera, Lake Maggiore, Italy	Europe	45.7735988	8.5813265
Ullensvang, Hardanger, Norway	Europe	60.3756118	6.7242367
Vittoria, Province of Ragusa, Italy	Europe	36.9520998	14.5372653
Saint-Cyprien, Dordogne, France	Europe	44.869767	1.042678
Gressan, Valle d'Aosta, Italy	Europe	45.7214451	7.2898939
Wageningen, Gelderland Province, The Netherlands	Europe	51.9691868	5.6653948
Enghien Les Bains, Val-d'Oise, France	Europe	48.9708759	2.3034849
Calcinate, Province of Bergamo, Italy	Europe	45.621596	9.7940915
Parabita, Province of Lecce, Italy	Europe	40.0509542	18.1252971
Paphos District, Cyprus, Cyprus	Europe	34.9164594	32.4920088
Sacedon, Castile-La Mancha, Spain	Europe	40.4818093	-2.7319493
Caprarola, Province of Viterbo, Italy	Europe	42.3272312	12.2387494
Bopfingen, Baden-Wurttemberg, Germany	Europe	48.8569845	10.3565708
Muszyna, Lesser Poland Province, Poland	Europe	49.3565901	20.8971615
Bourg, Gironde, France	Europe	45.0391679	-0.55961
Podkumok, North Caucasian District, Russia	Europe	43.9664085	42.7704188
Santa Ursula, Canary Islands, Spain	Europe	28.406359	-16.4818167
Il Gzira, Island of Malta, Malta	Europe	35.905897	14.4953338
Swanage, Isle of Purbeck, United Kingdom	Europe	50.6166667	-2.0333333
Bolshoe Boldino, Nizhny Novgorod Oblast, Russia	Europe	55.0045036	45.3118133
Staffolo, Marche, Italy	Europe	43.4357716	13.1855702
Aktash, Siberian District, Russia	Europe	50.31111	87.59917
Soncino, Province of Cremona, Italy	Europe	45.4115071	9.8571613
Seebad Ahlbeck, Germany, Germany	Europe	53.9406282	14.1874733
Arshan, Republic of Buryatia, Russia	Europe	51.908611	102.428889
Pontebba, Province of Udine, Italy	Europe	46.5064509	13.3062463
Bondoufle, Ile-de-France, France	Europe	48.612707	2.376663
Bagni di Tivoli, Lazio, Italy	Europe	41.9497394	12.7222397
Lausanne, Canton of Vaud, Switzerland	Europe	46.5196535	6.6322734
Bolu, Bolu Province, Turkey	Europe	40.732541	31.608209
Schwerte, Germany, Germany	Europe	51.4289295	7.5656315
Newton Abbot, Devon, United Kingdom	Europe	50.528905	-3.60836
Sondershausen, Thuringia, Germany	Europe	51.3691898	10.8710502
Fournes, Greece, Greece	Europe	35.437729	23.9410278
Alboraya, Province of Valencia, Spain	Europe	39.4989552	-0.3510141
Bornos, Andalucia, Spain	Europe	36.8159238	-5.7433562
Montner, Occitanie, France	Europe	42.74922	2.67384
Nicosia, Nicosia District, Cyprus	Europe	35.1855659	33.3822764
Buseto Palizzolo, Province of Trapani, Italy	Europe	38.0021464	12.7169408
Courson, Calvados, France	Europe	48.853954	-1.080931
Monfalcone, Province of Gorizia, Italy	Europe	45.8105633	13.5411984
Belfort, Territoire de Belfort, France	Europe	47.639674	6.863849
Platres, Cyprus, Cyprus	Europe	34.8864166	32.8620343
Taraskovo, Sverdlovsk Oblast, Russia	Europe	57.1307541	60.0623618
Villafranca Tirrena, Sicily, Italy	Europe	38.235485	15.4328209
Malham, Yorkshire Dales National Park, United Kingdom	Europe	54.0613371	-2.1530391
Salzkotten, Germany, Germany	Europe	51.6669541	8.6010709
Comines-Warneton, Hainaut Province, Belgium	Europe	50.7367666	2.9040922
Cheze, Occitanie, France	Europe	42.905392	-0.028926
Floriana, Island of Malta, Malta	Europe	35.8923386	14.502904
Zossen, Brandenburg, Germany	Europe	52.2169747	13.453792
Kardamili, Messenia Region, Greece	Europe	36.8870432	22.2329977
Tobolsk, Tyumen Oblast, Russia	Europe	58.200024	68.2635228
Demouville, Basse-Normandie, France	Europe	49.17822	-0.26911
Vorau, Styria, Austria	Europe	47.4055491	15.8880465
Tourgeville, Basse-Normandie, France	Europe	49.323505	0.065822
Marinha Grande, Leiria District, Portugal	Europe	39.7503802	-8.9318059
Virrat, Finland, Finland	Europe	62.2409048	23.7701707
Valleseco, Gran Canaria, Spain	Europe	28.0502059	-15.5750903
Rochefort, Namur Province, Belgium	Europe	50.1596036	5.2221665
Jullouville, Basse-Normandie, France	Europe	48.770885	-1.567332
Lewes, England, United Kingdom	Europe	50.873872	0.00878
Gatchina, Leningrad Oblast, Russia	Europe	59.5624627	30.1064659
Swadlincote, Derbyshire, United Kingdom	Europe	52.771318	-1.554997
Palafolls, Catalonia, Spain	Europe	41.6734928	2.7331928
Lottorp, Sweden, Sweden	Europe	57.1660956	16.9930091
Tavullia, Marche, Italy	Europe	43.8979222	12.7512895
Wraysbury, Berkshire, United Kingdom	Europe	51.454957	-0.55494
Pooley Bridge, Eden District, United Kingdom	Europe	54.61264	-2.820242
Bryansk Oblast, Central Russia, Russia	Europe	53.0408599	33.26909
Ballydehob, Province of Munster, Ireland	Europe	51.5630082	-9.4553674
Torreglia, Veneto, Italy	Europe	45.3351763	11.7314351
Viserba, Province of Rimini, Italy	Europe	44.0865384	12.5365424
Mussomeli, Sicily, Italy	Europe	37.5756738	13.7529685
Porto Vromi, Ionian Islands, Greece	Europe	37.8224577	20.6346308
Aldermaston Wharf, England, United Kingdom	Europe	51.399485	-1.138852
Lama Mocogno, Emilia-Romagna, Italy	Europe	44.3047867	10.7252868
Drawsko Pomorskie, Western Poland, Poland	Europe	53.5316199	15.8138245
Selles-sur-Cher, Centre-Val de Loire, France	Europe	47.27484	1.554083
Dronten, Flevoland Province, The Netherlands	Europe	52.5346819	5.7218086
Skovby, East Jutland, Denmark	Europe	56.159837	9.949989
Maintenon, Eure-et-Loir, France	Europe	48.58715	1.57774
La Canourgue, Occitanie, France	Europe	44.431036	3.214921
Crespino del Lamone, Tuscany, Italy	Europe	44.0368419	11.5467431
Trelaze, Maine et Loire, France	Europe	47.4482607	-0.5078196
Vevey, Canton of Vaud, Switzerland	Europe	46.4628333	6.8419192
Saint-Vincent-de-Tyrosse, Nouvelle-Aquitaine, France	Europe	43.6587109	-1.301187
Faggeto Lario, Lombardy, Italy	Europe	45.8548414	9.1752897
Pramaggiore, Province of Venice, Italy	Europe	45.8145423	12.7388335
Palma de Mallorca, Majorca, Spain	Europe	39.5696005	2.6501603
Ginosa, Province of Taranto, Italy	Europe	40.5774031	16.7558078
Sasso Marconi, Province of Bologna, Italy	Europe	44.3987645	11.248204
Belluno, Province of Belluno, Italy	Europe	46.1424635	12.2167088
Edessa, Pella Region, Greece	Europe	40.8016803	22.0439798
Trassenheide, Usedom Island, Germany	Europe	54.0857873	13.8647219
Valdobbiadene, Province of Treviso, Italy	Europe	45.9012514	11.9958811
Toro, Castile and Leon, Spain	Europe	41.5274417	-5.3913375
Saint-Michel-Sur-Orge, Ile-de-France, France	Europe	48.63264	2.312884
Kolossi, Limassol District, Cyprus	Europe	34.6622452	32.926862
Brienz, Bernese Oberland, Switzerland	Europe	46.7541541	8.0316899
Grou, Friesland Province, The Netherlands	Europe	53.0949487	5.8388679
Niechorze, Western Pomerania Province, Poland	Europe	54.0948275	15.0766112
Alonnisos, Sporades, Greece	Europe	39.1968615	23.8941657
Piding, Bavaria, Germany	Europe	47.7695089	12.9126072
Thorpeness, East Anglia, United Kingdom	Europe	52.182274	1.612971
Rosignano Monferrato, Province of Alessandria, Italy	Europe	45.0787508	8.4004515
Diss, Norfolk, United Kingdom	Europe	52.376491	1.108394
Tautavel, Occitanie, France	Europe	42.813662	2.745716
Nozhkino, Central Russia, Russia	Europe	58.8169063	42.612534
Cootehill, Ireland, Ireland	Europe	54.0725034	-7.0823541
Montagnola, Canton of Ticino, Switzerland	Europe	45.9829967	8.9168916
Grange-over-Sands, Cumbria, United Kingdom	Europe	54.191009	-2.910688
San Benedetto Val di Sambro, Emilia-Romagna, Italy	Europe	44.203194	11.2297105
St. Jakob im Walde, Austria, Austria	Europe	47.4663258	15.788746
Melksham, Wiltshire, United Kingdom	Europe	51.370447	-2.137629
Corfinio, Province of L'Aquila, Italy	Europe	42.1219109	13.8403907
Poltu Quatu, Sardinia, Italy	Europe	41.1357338	9.4967926
Fanano, Province of Modena, Italy	Europe	44.207978	10.7969832
Broendby, Broendby Municipality, Denmark	Europe	55.6473055	12.414886
Coupar Angus, Scotland, United Kingdom	Europe	56.547918	-3.265548
Ruotsinpyhtaa, Uusimaa, Finland	Europe	60.5238369	26.4706585
Noyon, Oise, France	Europe	49.5821831	3.0004716
Amaliada, Elis Region, Greece	Europe	37.7967917	21.3507581
Mirecourt, Vosges, France	Europe	48.302176	6.133863
Adjara Region, Georgia, Georgia	Europe	41.6005626	42.0688383
Broxbourne, Hertfordshire, United Kingdom	Europe	51.743473	-0.021151
Yalikavak, Bodrum, Turkey	Europe	37.105956	27.294204
Porto Cristo, Majorca, Spain	Europe	39.5441348	3.3368181
Quintanar de la Sierra, Castile and Leon, Spain	Europe	41.9849486	-3.0363399
Monza, Province of Monza and Brianza, Italy	Europe	45.5845001	9.2744485
Cetraro, Calabria, Italy	Europe	39.5165486	15.9409053
Lutterbach, Grand Est, France	Europe	47.760549	7.281793
Usti nad Labem, Usti nad Labem Region, Czech Republic	Europe	50.6611164	14.0531455
Jackfield, England, United Kingdom	Europe	52.6253963	-2.4701292
Klodzko, Lower Silesia Province, Poland	Europe	50.4345636	16.6613941
Horbury, West Yorkshire, United Kingdom	Europe	53.661066	-1.552155
Itum-Kale, North Caucasian District, Russia	Europe	42.7334485	45.5737459
Paulilatino Oristano, Sardinia, Italy	Europe	40.0866257	8.7606877
Vence, Provence-Alpes-Cote d'Azur, France	Europe	43.7223216	7.1117033
Muro de Alcoy, Valencian Country, Spain	Europe	38.7805406	-0.4372114
Hollola, Tavastia Proper, Finland	Europe	60.9877064	25.4770154
Normanton, Yorkshire, United Kingdom	Europe	53.700876	-1.417148
Barzio, Lombardy, Italy	Europe	45.9436583	9.4656896
Orval, The Ardennes, Belgium	Europe	49.6362756	5.3469272
Rivisondoli, Abruzzo, Italy	Europe	41.8686442	14.0669139
Tropea, Province of Vibo Valentia, Italy	Europe	38.6769938	15.8972233
Pieve di Soligo, Province of Treviso, Italy	Europe	45.9078554	12.1811282
Delft, South Holland Province, The Netherlands	Europe	52.0115769	4.3570677
Kolobrzeg, Western Pomerania Province, Poland	Europe	54.1759173	15.5832667
Saint Clement des Baleines, Ile de Re, France	Europe	46.2322739	-1.5427924
Crespano del Grappa, Province of Treviso, Italy	Europe	45.8287402	11.8400403
Talgarth, Wales, United Kingdom	Europe	51.995873	-3.232326
Poggiardo, Puglia, Italy	Europe	40.0534972	18.3784727
Vyssi Brod, South Bohemian Region, Czech Republic	Europe	48.615982	14.3118195
Corinth, Corinthia Region, Greece	Europe	37.9386365	22.9322383
Manzanares el Real, Spain, Spain	Europe	40.7262858	-3.8646893
Horgen, Switzerland, Switzerland	Europe	47.260742	8.596363
Ratoath, Province of Leinster, Ireland	Europe	53.5062898	-6.4656801
Dovercourt, England, United Kingdom	Europe	51.929604	1.2663819
